# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      39     0.31741    -0.35539     0.00000    5.891662740    5.553799753   -0.337862987
     1      39     0.31741    -0.20700     0.00000    5.645899194    5.201720326   -0.444178868
     1      39     0.31741    -0.05861     0.00000    5.625319109    5.242375585   -0.382943524
     1      39     0.31741     0.08977     0.00000    5.616216876    5.231014337   -0.385202539
     1      39     0.44592     0.31235     0.00000    5.959741274    5.447943169   -0.511798105
     1      39    -0.58214    -0.13281     0.00000    6.259612087    5.874235886   -0.385376201
     1      39    -0.58214     0.01558     0.00000    6.017038949    5.485442438   -0.531596511
     1      39    -0.58214     0.16397     0.00000    6.209725620    5.818436538   -0.391289082
     1      39     0.44592    -0.28119     0.00000    5.859453931    5.333638692   -0.525815239
     1      39     0.44592    -0.13281     0.00000    5.848177639    5.448465772   -0.399711866
     1      39     0.44592     0.01558     0.00000    5.854942654    5.526354452   -0.328588202
     1      39     0.44592     0.16397     0.00000    5.849119316    5.392220587   -0.456898729
     1      39    -0.45363    -0.20700     0.00000    5.842084712    5.315725906   -0.526358806
     1      39    -0.45363    -0.05861     0.00000    5.863998791    5.531030756   -0.332968036
     1      39    -0.45363     0.08977     0.00000    5.862094700    5.509945118   -0.352149582
     1      39    -0.45363     0.23816     0.00000    5.811432772    5.278984145   -0.532448627
     1      39    -0.45363     0.38655     0.00000    6.122663741    5.692910812   -0.429752929
     1      39     0.57443    -0.05861     0.00000    6.103617756    5.591662052   -0.511955703
     1      39     0.57443     0.08977     0.00000    6.201012013    5.722680073   -0.478331940
     1      39    -0.45363    -0.35539     0.00000    6.070114263    5.602434056   -0.467680208
     1      39    -0.32512    -0.13281     0.00000    5.610279329    5.198834353   -0.411444976
     1      39    -0.32512     0.01558     0.00000    5.636086384    5.248073820   -0.388012564
     1      39    -0.32512     0.16397     0.00000    5.618262874    5.182335680   -0.435927194
     1      39    -0.32512     0.31235     0.00000    5.821801545    5.414119010   -0.407682535
     1      39    -0.32512     0.46074     0.00000    6.098621410    5.597341814   -0.501279596
     1      39    -0.32512    -0.57797     0.00000    5.915044096    5.377013160   -0.538030936
     1      39    -0.32512    -0.42958     0.00000    6.116504609    5.730588778   -0.385915832
     1      39    -0.32512    -0.28119     0.00000    5.762191950    5.318335314   -0.443856635
     1      39    -0.19662    -0.05861     0.00000    5.608043737    5.221968582   -0.386075155
     1      39    -0.19662     0.08977     0.00000    5.588562653    5.218207838   -0.370354816
     1      39    -0.19662     0.23816     0.00000    5.610786371    5.231532475   -0.379253895
     1      39    -0.19662     0.38655     0.00000    5.835289777    5.486971820   -0.348317957
     1      39    -0.19662     0.53494     0.00000    6.210433508    5.804219287   -0.406214221
     1      39    -0.19662    -0.50377     0.00000    6.129375263    5.770969216   -0.358406048
     1      39    -0.19662    -0.35539     0.00000    5.792196000    5.419704251   -0.372491749
     1      39    -0.19662    -0.20700     0.00000    5.585775044    5.214364383   -0.371410661
     1      39    -0.06811     0.01558     0.00000    5.817640454    5.439890930   -0.377749524
     1      39    -0.06811     0.16397     0.00000    5.635395788    5.216368170   -0.419027618
     1      39    -0.06811     0.31235     0.00000    5.596075328    5.213807448   -0.382267880
     1      39    -0.06811     0.46074     0.00000    5.814275487    5.327700133   -0.486575353
     1      39    -0.06811    -0.57797     0.00000    6.059449925    5.571379287   -0.488070638
     1      39    -0.06811    -0.42958     0.00000    5.757242794    5.290965750   -0.466277044
     1      39    -0.06811    -0.28119     0.00000    5.578907199    5.207526113   -0.371381086
     1      39    -0.06811    -0.13281     0.00000    5.706863760    5.253559218   -0.453304542
     1      40     0.06040     0.08977     0.00000    5.961489969    5.581672815   -0.379817154
     1      40     0.06040     0.23816     0.00000    5.719945815    5.233416076   -0.486529739
     1      40     0.06040     0.38655     0.00000    5.812495280    5.301681672   -0.510813609
     1      40     0.06040     0.53494     0.00000    6.056928400    5.610187134   -0.446741266
     1      40     0.06040    -0.50377     0.00000    5.988727682    5.540173208   -0.448554474
     1      40     0.06040    -0.35539     0.00000    5.810427287    5.282985964   -0.527441324
     1      40     0.06040    -0.20700     0.00000    5.695785882    5.184731785   -0.511054096
     1      40     0.06040    -0.05861     0.00000    5.864190681    5.485031028   -0.379159653
     1      40     0.18891     0.16397     0.00000    5.755129372    5.268571855   -0.486557517
     1      40     0.18891     0.31235     0.00000    5.866538568    5.366634571   -0.499903997
     1      40     0.18891     0.46074     0.00000    6.160677572    5.679826305   -0.480851267
     1      40     0.18891    -0.57797     0.00000    6.352918022    5.865188003   -0.487730019
     1      40     0.18891    -0.42958     0.00000    6.096460775    5.603613377   -0.492847397
     1      40     0.18891    -0.28119     0.00000    5.808863023    5.320588290   -0.488274732
     1      40     0.18891    -0.13281     0.00000    5.754778643    5.259304371   -0.495474272
     1      40     0.18891     0.01558     0.00000    5.746388556    5.147013152   -0.599375404
     1      40     0.31741     0.23816     0.00000    5.791852969    5.284616123   -0.507236847
     1      40     0.31741     0.38655     0.00000    6.152315085    5.666889162   -0.485425922
     1      40     0.31741     0.53494     0.00000    6.299792986    5.895246036   -0.404546950
     1      40     0.31741    -0.50377     0.00000    6.304096542    5.898689006   -0.405407536
     1      40     0.31741    -0.35539     0.00000    6.063279349    5.562214060   -0.501065289
     1      40     0.31741    -0.20700     0.00000    5.746501589    5.207350150   -0.539151438
     1      40     0.31741    -0.05861     0.00000    5.812544331    5.307866004   -0.504678328
     1      40     0.31741     0.08977     0.00000    5.835057485    5.306253314   -0.528804171
     1      40     0.44592     0.31235     0.00000    6.060174125    5.611790187   -0.448383938
     1      40    -0.58214    -0.13281     0.00000    6.389077394    5.926978408   -0.462098986
     1      40    -0.58214     0.01558     0.00000    6.294459510    5.889832895   -0.404626615
     1      40    -0.58214     0.16397     0.00000    6.382510663    6.014761215   -0.367749448
     1      40     0.44592    -0.28119     0.00000    6.022162224    5.571212941   -0.450949282
     1      40     0.44592    -0.13281     0.00000    5.974581457    5.474897897   -0.499683560
     1      40     0.44592     0.01558     0.00000    6.058343376    5.554180164   -0.504163212
     1      40     0.44592     0.16397     0.00000    5.944133946    5.464015926   -0.480118020
     1      40    -0.45363    -0.20700     0.00000    5.963076929    5.519447482   -0.443629448
     1      40    -0.45363    -0.05861     0.00000    6.060131474    5.558144918   -0.501986556
     1      40    -0.45363     0.08977     0.00000    6.036958080    5.532282579   -0.504675501
     1      40    -0.45363     0.23816     0.00000    5.990686649    5.544196880   -0.446489769
     1      40    -0.45363     0.38655     0.00000    6.251362402    5.850403934   -0.400958468
     1      40     0.57443    -0.05861     0.00000    6.306109418    5.892803910   -0.413305508
     1      40     0.57443     0.08977     0.00000    6.314090460    5.884362039   -0.429728421
     1      40    -0.45363    -0.35539     0.00000    6.157055522    5.724440064   -0.432615459
     1      40    -0.32512    -0.13281     0.00000    5.801578834    5.265173159   -0.536405675
     1      40    -0.32512     0.01558     0.00000    5.773766742    5.293305317   -0.480461425
     1      40    -0.32512     0.16397     0.00000    5.760542303    5.214934187   -0.545608116
     1      40    -0.32512     0.31235     0.00000    5.952783875    5.449847183   -0.502936692
     1      40    -0.32512     0.46074     0.00000    6.282366035    5.869472042   -0.412893993
     1      40    -0.32512    -0.57797     0.00000    6.288918662    5.883796665   -0.405121997
     1      40    -0.32512    -0.42958     0.00000    6.251858291    5.778457542   -0.473400749
     1      40    -0.32512    -0.28119     0.00000    5.879946906    5.384144497   -0.495802409
     1      40    -0.19662    -0.05861     0.00000    5.716015487    5.189927749   -0.526087737
     1      40    -0.19662     0.08977     0.00000    5.735858138    5.231194659   -0.504663479
     1      40    -0.19662     0.23816     0.00000    5.778768571    5.288299768   -0.490468803
     1      40    -0.19662     0.38655     0.00000    6.025231673    5.512398108   -0.512833565
     1      40    -0.19662     0.53494     0.00000    6.311995955    5.830710422   -0.481285533
     1      40    -0.19662    -0.50377     0.00000    6.269583246    5.785232889   -0.484350356
     1      40    -0.19662    -0.35539     0.00000    5.962301347    5.442580039   -0.519721307
     1      40    -0.19662    -0.20700     0.00000    5.773076558    5.288260806   -0.484815753
     1      40    -0.06811     0.01558     0.00000    5.872535665    5.402765984   -0.469769681
     1      40    -0.06811     0.16397     0.00000    5.794085550    5.156032092   -0.638053458
     1      40    -0.06811     0.31235     0.00000    5.840894788    5.306070781   -0.534824007
     1      40    -0.06811     0.46074     0.00000    5.909865228    5.442054116   -0.467811112
     1      40    -0.06811    -0.57797     0.00000    6.134830720    5.696486203   -0.438344517
     1      40    -0.06811    -0.42958     0.00000    5.863965290    5.379873053   -0.484092236
     1      40    -0.06811    -0.28119     0.00000    5.816462504    5.327204812   -0.489257691
     1      40    -0.06811    -0.13281     0.00000    5.942588602    5.166034032   -0.776554570
