# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      36     0.17134     0.34624     0.00000    2.815255851    2.646250153   -0.169005698
     1      36     0.17134     0.37097     0.00000    2.853825557    2.650075402   -0.203750156
     1      36     0.17134     0.39570     0.00000    2.894511172    2.685578461   -0.208932711
     1      36     0.17134     0.42043     0.00000    2.939360229    2.731148399   -0.208211831
     1      36     0.17134     0.44516     0.00000    2.989740186    2.786261659   -0.203478527
     1      36     0.17134     0.46989     0.00000    3.045294638    2.846436837   -0.198857801
     1      36     0.17134     0.49462     0.00000    3.103385073    2.905177873   -0.198207200
     1      36     0.17134     0.51935     0.00000    3.159130907    2.960885635   -0.198245272
     1      36     0.17134     0.54409     0.00000    3.206112666    3.007258926   -0.198853740
     1      36     0.17134     0.56882     0.00000    3.237715766    3.038038353   -0.199677413
     1      36     0.17134     0.59355     0.00000    3.248884979    3.049040211   -0.199844768
     1      36     0.17134     0.61828     0.00000    3.237715787    3.038038936   -0.199676851
     1      36     0.17134     0.64301     0.00000    3.206112708    3.007263286   -0.198849422
     1      36     0.17134     0.66774     0.00000    3.159130964    2.960893758   -0.198237206
     1      36     0.17134     0.69247     0.00000    3.103385145    2.905186568   -0.198198577
     1      36     0.17134     0.71720     0.00000    3.045294718    2.846445225   -0.198849492
     1      36     0.17134     0.74194     0.00000    2.989740263    2.786267920   -0.203472343
     1      36     0.17134     0.76667     0.00000    2.939360301    2.731152524   -0.208207777
     1      36     0.17134     0.79140     0.00000    2.894511234    2.685582257   -0.208928977
     1      36     0.17134     0.81613     0.00000    2.853825609    2.650078946   -0.203746662
     1      36     0.17134     0.84086     0.00000    2.815255899    2.646252071   -0.169003828
     1      36     0.17134     0.86559     0.00000    2.777446136    2.643419235   -0.134026901
     1      36     0.19276     0.33387     0.00000    2.814885168    2.668793591   -0.146091577
     1      36     0.19276     0.35860     0.00000    2.851152294    2.650717697   -0.200434597
     1      36     0.19276     0.38333     0.00000    2.888399981    2.679470691   -0.208929291
     1      36     0.19276     0.40806     0.00000    2.929594768    2.728719989   -0.200874779
     1      36     0.19276     0.43280     0.00000    2.977067609    2.782519764   -0.194547845
     1      36     0.19276     0.45753     0.00000    3.031418018    2.844219607   -0.187198411
     1      36     0.19276     0.48226     0.00000    3.090884397    2.900068742   -0.190815655
     1      36     0.19276     0.50699     0.00000    3.151228557    2.964682822   -0.186545735
     1      36     0.19276     0.53172     0.00000    3.206181407    3.026996027   -0.179185380
     1      36     0.19276     0.55645     0.00000    3.248504440    3.068193671   -0.180310769
     1      36     0.19276     0.58118     0.00000    3.271644621    3.083566020   -0.188078600
     1      36     0.19276     0.60591     0.00000    3.271644618    3.083566065   -0.188078553
     1      36     0.19276     0.63065     0.00000    3.248504434    3.068194663   -0.180309771
     1      36     0.19276     0.65538     0.00000    3.206181399    3.027002889   -0.179178510
     1      36     0.19276     0.68011     0.00000    3.151228549    2.964690926   -0.186537623
     1      36     0.19276     0.70484     0.00000    3.090884390    2.900076799   -0.190807591
     1      36     0.19276     0.72957     0.00000    3.031418008    2.844226787   -0.187191222
     1      36     0.19276     0.75430     0.00000    2.977067594    2.782523609   -0.194543985
     1      36     0.19276     0.77903     0.00000    2.929594745    2.728723458   -0.200871287
     1      36     0.19276     0.80376     0.00000    2.888399949    2.679473907   -0.208926042
     1      36     0.19276     0.82849     0.00000    2.851152256    2.650720201   -0.200432055
     1      36     0.21418     0.37097     0.00000    2.886232099    2.677308219   -0.208923880
     1      36     0.21418     0.39570     0.00000    2.924304439    2.728578909   -0.195725531
     1      36     0.21418     0.42043     0.00000    2.968658010    2.821705795   -0.146952215
     1      36     0.21418     0.44516     0.00000    3.020904124    2.910695876   -0.110208248
     1      36     0.21418     0.46989     0.00000    3.080291032    2.938786124   -0.141504909
     1      36     0.21418     0.49462     0.00000    3.143476322    2.976474749   -0.167001573
     1      36     0.21418     0.51935     0.00000    3.204751533    3.096122378   -0.108629155
     1      36     0.21418     0.54409     0.00000    3.256783738    3.199376556   -0.057407182
     1      36     0.21418     0.56882     0.00000    3.291986177    3.182560597   -0.109425580
     1      36     0.21418     0.59355     0.00000    3.304469339    3.143170448   -0.161298891
     1      36     0.21418     0.61828     0.00000    3.291986142    3.182560924   -0.109425218
     1      36     0.21418     0.64301     0.00000    3.256783674    3.199377981   -0.057405693
     1      36     0.21418     0.66774     0.00000    3.204751451    3.096126973   -0.108624478
     1      36     0.21418     0.69247     0.00000    3.143476223    2.976481516   -0.166994707
     1      36     0.21418     0.71720     0.00000    3.080290925    2.938790332   -0.141500594
     1      36     0.21418     0.74194     0.00000    3.020904015    2.910697085   -0.110206930
     1      36     0.21418     0.76667     0.00000    2.968657894    2.821707546   -0.146950347
     1      36     0.21418     0.79140     0.00000    2.924304318    2.728581329   -0.195722989
     1      36     0.23560     0.40806     0.00000    2.965718947    2.854325053   -0.111393894
     1      36     0.23560     0.43280     0.00000    3.015264217    2.922205890   -0.093058327
     1      36     0.23560     0.45753     0.00000    3.073263872    2.980931584   -0.092332288
     1      36     0.23560     0.48226     0.00000    3.137441509    3.047481712   -0.089959797
     1      36     0.23560     0.50699     0.00000    3.202981515    3.157769360   -0.045212155
     1      36     0.23560     0.53172     0.00000    3.262978227    3.232163463   -0.030814763
     1      36     0.23560     0.55645     0.00000    3.309427117    3.278526531   -0.030900586
     1      36     0.23560     0.58118     0.00000    3.334932797    3.296560697   -0.038372101
     1      36     0.23560     0.60591     0.00000    3.334932762    3.296561152   -0.038371610
     1      36     0.23560     0.63065     0.00000    3.309427014    3.278527101   -0.030899913
     1      36     0.23560     0.65538     0.00000    3.262978073    3.232164542   -0.030813531
     1      36     0.23560     0.68011     0.00000    3.202981324    3.157770655   -0.045210669
     1      36     0.23560     0.70484     0.00000    3.137441293    3.047482491   -0.089958802
     1      36     0.23560     0.72957     0.00000    3.073263650    2.980931923   -0.092331727
     1      36     0.23560     0.75430     0.00000    3.015263992    2.922205909   -0.093058084
     1      36     0.25701     0.44516     0.00000    3.070809143    2.985786703   -0.085022440
     1      36     0.25701     0.46989     0.00000    3.134165281    3.053452522   -0.080712759
     1      36     0.25701     0.49462     0.00000    3.201636551    3.149616026   -0.052020525
     1      36     0.25701     0.51935     0.00000    3.267183671    3.243729473   -0.023454199
     1      36     0.25701     0.54409     0.00000    3.323041549    3.303825139   -0.019216410
     1      36     0.25701     0.56882     0.00000    3.360998963    3.341799986   -0.019198977
     1      36     0.25701     0.59355     0.00000    3.374501302    3.355321572   -0.019179730
     1      36     0.25701     0.61828     0.00000    3.360998854    3.341800501   -0.019198353
     1      36     0.25701     0.64301     0.00000    3.323041345    3.303825652   -0.019215693
     1      36     0.25701     0.66774     0.00000    3.267183396    3.243729869   -0.023453527
     1      36     0.25701     0.69247     0.00000    3.201636230    3.149616066   -0.052020164
     1      36     0.25701     0.71720     0.00000    3.134164936    3.053452225   -0.080712712
     1      36     0.27843     0.48226     0.00000    3.201142986    3.130231621   -0.070911365
     1      36     0.27843     0.50699     0.00000    3.269328473    3.243259531   -0.026068942
     1      36     0.27843     0.53172     0.00000    3.331772444    3.312636092   -0.019136352
     1      36     0.27843     0.55645     0.00000    3.380261068    3.365469090   -0.014791979
     1      36     0.27843     0.58118     0.00000    3.406980133    3.395013264   -0.011966869
     1      36     0.27843     0.60591     0.00000    3.406980055    3.395013674   -0.011966381
     1      36     0.27843     0.63065     0.00000    3.380260846    3.365469539   -0.014791307
     1      36     0.27843     0.65538     0.00000    3.331772102    3.312636375   -0.019135727
     1      36     0.27843     0.68011     0.00000    3.269328049    3.243259599   -0.026068450
     1      36     0.29985     0.51936     0.00000    3.334787781    3.315790120   -0.018997661
     1      36     0.29985     0.54409     0.00000    3.390542804    3.378671384   -0.011871420
     1      36     0.29985     0.56882     0.00000    3.428496900    3.443199328    0.014702428
     1      36     0.29985     0.59355     0.00000    3.442021917    3.476167537    0.034145620
     1      36     0.29985     0.61828     0.00000    3.428496699    3.443199487    0.014702788
     1      36     0.29985     0.64301     0.00000    3.390542428    3.378671499   -0.011870929
     1      36     0.32127     0.55645     0.00000    3.436049127    3.470172584    0.034123458
     1      36     0.32127     0.58118     0.00000    3.461102857    3.505224298    0.044121441
     1      36     0.32127     0.60591     0.00000    3.461102730    3.505224218    0.044121488
     1      36     0.34269     0.59355     0.00000    3.472678116    3.521179197    0.048501081
     1      37     0.00000     0.00000     0.00000    5.731258104    6.712692206    0.981434102
     1      37     0.00000     0.02473     0.00000    5.724077794    6.706727487    0.982649693
     1      37     0.00000     0.04946     0.00000    5.704367376    6.695990614    0.991623237
     1      37     0.00000     0.07419     0.00000    5.676943490    6.680106172    1.003162682
     1      37     0.00000     0.09892     0.00000    5.647445670    6.654860612    1.007414942
     1      37     0.00000     0.12366     0.00000    5.613088883    6.567961205    0.954872322
     1      37     0.00000     0.14839     0.00000    5.531653566    6.310549384    0.778895818
     1      37     0.00000     0.17312     0.00000    5.425714859    6.117727379    0.692012520
     1      37     0.00000     0.19785     0.00000    5.316141558    5.993977560    0.677836002
     1      37     0.00000     0.22258     0.00000    5.216144375    5.897916284    0.681771910
     1      37     0.00000     0.24731     0.00000    5.138189608    5.835792412    0.697602805
     1      37     0.00000     0.27204     0.00000    5.089457491    5.800222295    0.710764804
     1      37     0.00000     0.29677     0.00000    5.071685500    5.784217914    0.712532414
     1      37     0.00000     0.32151     0.00000    5.082966125    5.806573076    0.723606951
     1      37     0.00000     0.34624     0.00000    5.119540239    5.917301833    0.797761594
     1      37     0.00000     0.37097     0.00000    5.177058314    6.048974547    0.871916233
     1      37     0.00000     0.39570     0.00000    5.251271403    6.134262173    0.882990770
     1      37     0.00000     0.42043     0.00000    5.338281269    6.243685804    0.905404535
     1      37     0.00000     0.44516     0.00000    5.434480418    6.545920212    1.111439794
     1      37     0.00000     0.46989     0.00000    5.482281536    6.904142225    1.421860688
     1      37     0.00000     0.49462     0.00000    5.515544134    6.951611252    1.436067118
     1      37     0.00000     0.51935     0.00000    5.545751301    6.974944991    1.429193690
     1      37     0.00000     0.54409     0.00000    5.567976336    6.950619634    1.382643298
     1      37     0.00000     0.56882     0.00000    5.579612905    6.927091189    1.347478284
     1      37     0.00000     0.59355     0.00000    5.583050845    6.926919218    1.343868373
     1      37     0.00000     0.61828     0.00000    5.579612905    6.927091202    1.347478297
     1      37     0.00000     0.64301     0.00000    5.567976336    6.950619814    1.382643478
     1      37     0.00000     0.66774     0.00000    5.545751301    6.974945419    1.429194118
     1      37     0.00000     0.69247     0.00000    5.515544134    6.951611724    1.436067590
     1      37     0.00000     0.71720     0.00000    5.482281536    6.904142666    1.421861129
     1      37     0.00000     0.74194     0.00000    5.434480418    6.545919452    1.111439034
     1      37     0.00000     0.76667     0.00000    5.338281269    6.243684141    0.905402871
     1      37     0.00000     0.79140     0.00000    5.251271403    6.134260390    0.882988987
     1      37     0.00000     0.81613     0.00000    5.177058314    6.048972547    0.871914233
     1      37     0.00000     0.84086     0.00000    5.119540239    5.917298381    0.797758142
     1      37     0.00000     0.86559     0.00000    5.082966125    5.806568171    0.723602046
     1      37     0.00000     0.89032     0.00000    5.071685500    5.784212792    0.712527292
     1      37     0.00000     0.91505     0.00000    5.089457491    5.800216943    0.710759452
     1      37     0.00000     0.93979     0.00000    5.138189608    5.835785443    0.697595835
     1      37     0.00000     0.96452     0.00000    5.216144375    5.897907548    0.681763173
     1      37     0.00000     0.98925     0.00000    5.316141558    5.993968471    0.677826913
     1      37     0.00000     1.01398     0.00000    5.425714859    6.117718804    0.692003944
     1      37     0.00000     1.03871     0.00000    5.531653566    6.310543492    0.778889926
     1      37     0.00000     1.06344     0.00000    5.613088883    6.567959372    0.954870489
     1      37     0.00000     1.08817     0.00000    5.647445670    6.654859740    1.007414070
     1      37     0.00000     1.11290     0.00000    5.676943490    6.680105306    1.003161816
     1      37     0.00000     1.13763     0.00000    5.704367376    6.695990122    0.991622746
     1      37     0.00000     1.16237     0.00000    5.724077794    6.706727421    0.982649627
     1      37     0.02142     0.03710     0.00000    5.710345999    6.696008012    0.985662013
     1      37     0.02142     0.06183     0.00000    5.686046929    6.687270986    1.001224057
     1      37     0.02142     0.08656     0.00000    5.656758521    6.663433756    1.006675235
     1      37     0.02142     0.11129     0.00000    5.626408100    6.624202614    0.997794514
     1      37     0.02142     0.13602     0.00000    5.572881836    6.436504441    0.863622605
     1      37     0.02142     0.16075     0.00000    5.475451559    6.187671183    0.712219624
     1      37     0.02142     0.18548     0.00000    5.366812246    6.051329874    0.684517628
     1      37     0.02142     0.21022     0.00000    5.260618448    5.937339555    0.676721107
     1      37     0.02142     0.23495     0.00000    5.170393131    5.851997616    0.681604485
     1      37     0.02142     0.25968     0.00000    5.106075050    5.810432396    0.704357346
     1      37     0.02142     0.28441     0.00000    5.071852656    5.782292149    0.710439493
     1      37     0.02142     0.30914     0.00000    5.067375433    5.785064591    0.717689158
     1      37     0.02142     0.33387     0.00000    5.089623979    5.828187393    0.738563414
     1      37     0.02142     0.35860     0.00000    5.134405897    5.990454699    0.856048802
     1      37     0.02142     0.38333     0.00000    5.197231192    6.079582070    0.882350878
     1      37     0.02142     0.40806     0.00000    5.273519804    6.172841828    0.899322024
     1      37     0.02142     0.43280     0.00000    5.357827688    6.310381140    0.952553452
     1      37     0.02142     0.45753     0.00000    5.439642918    6.683113666    1.243470748
     1      37     0.02142     0.48226     0.00000    5.494667855    6.881068796    1.386400941
     1      37     0.02142     0.50699     0.00000    5.529507557    6.936303662    1.406796105
     1      37     0.02142     0.53172     0.00000    5.555477112    6.923284579    1.367807466
     1      37     0.02142     0.55645     0.00000    5.571985096    6.912250294    1.340265198
     1      37     0.02142     0.58118     0.00000    5.579762698    6.918865564    1.339102866
     1      37     0.02142     0.60591     0.00000    5.579762701    6.918866692    1.339103991
     1      37     0.02142     0.63065     0.00000    5.571985106    6.912252025    1.340266920
     1      37     0.02142     0.65538     0.00000    5.555477121    6.923286334    1.367809213
     1      37     0.02142     0.68011     0.00000    5.529507552    6.936304737    1.406797185
     1      37     0.02142     0.70484     0.00000    5.494667790    6.881070536    1.386402746
     1      37     0.02142     0.72957     0.00000    5.439642600    6.683117098    1.243474498
     1      37     0.02142     0.75430     0.00000    5.357827326    6.310384873    0.952557548
     1      37     0.02142     0.77903     0.00000    5.273519475    6.172843228    0.899323753
     1      37     0.02142     0.80376     0.00000    5.197230901    6.079581841    0.882350940
     1      37     0.02142     0.82849     0.00000    5.134405652    5.990455349    0.856049697
     1      37     0.02142     0.85323     0.00000    5.089623786    5.828185841    0.738562056
     1      37     0.02142     0.87796     0.00000    5.067375289    5.785061411    0.717686122
     1      37     0.02142     0.90269     0.00000    5.071852561    5.782287192    0.710434631
     1      37     0.02142     0.92742     0.00000    5.106074995    5.810427256    0.704352261
     1      37     0.02142     0.95215     0.00000    5.170393108    5.851989862    0.681596754
     1      37     0.02142     0.97688     0.00000    5.260618433    5.937330956    0.676712524
     1      37     0.02142     1.00161     0.00000    5.366812200    6.051321387    0.684509187
     1      37     0.02142     1.02634     0.00000    5.475451463    6.187663991    0.712212528
     1      37     0.02142     1.05108     0.00000    5.572881692    6.436500959    0.863619267
     1      37     0.02142     1.07581     0.00000    5.626408003    6.624201522    0.997793519
     1      37     0.02142     1.10054     0.00000    5.656758317    6.663432787    1.006674470
     1      37     0.02142     1.12527     0.00000    5.686046528    6.687269943    1.001223415
     1      37     0.04284     0.07419     0.00000    5.658810560    6.665078092    1.006267532
     1      37     0.04284     0.09892     0.00000    5.627952669    6.628124307    1.000171638
     1      37     0.04284     0.12366     0.00000    5.589880601    6.494533736    0.904653135
     1      37     0.04284     0.14839     0.00000    5.511565619    6.275794872    0.764229253
     1      37     0.04284     0.17312     0.00000    5.408983688    6.131013451    0.722029763
     1      37     0.04284     0.19785     0.00000    5.301404765    5.986745565    0.685340800
     1      37     0.04284     0.22258     0.00000    5.202370945    5.867455739    0.665084794
     1      37     0.04284     0.24731     0.00000    5.123760855    5.785409142    0.661648287
     1      37     0.04284     0.27204     0.00000    5.072258131    5.757497119    0.685238988
     1      37     0.04284     0.29677     0.00000    5.049501475    5.766063050    0.716561575
     1      37     0.04284     0.32151     0.00000    5.053769341    5.792267885    0.738498544
     1      37     0.04284     0.34624     0.00000    5.081618657    5.847622216    0.766003559
     1      37     0.04284     0.37097     0.00000    5.128996945    5.956370719    0.827373774
     1      37     0.04284     0.39570     0.00000    5.191701849    6.086300719    0.894598869
     1      37     0.04284     0.42043     0.00000    5.265165186    6.189928253    0.924763068
     1      37     0.04284     0.44516     0.00000    5.343524119    6.305477240    0.961953122
     1      37     0.04284     0.46989     0.00000    5.418318307    6.503866590    1.085548283
     1      37     0.04284     0.49462     0.00000    5.479688427    6.707798056    1.228109629
     1      37     0.04284     0.51935     0.00000    5.523319915    6.789297256    1.265977341
     1      37     0.04284     0.54409     0.00000    5.551820497    6.815198201    1.263377703
     1      37     0.04284     0.56882     0.00000    5.568081826    6.866721215    1.298639389
     1      37     0.04284     0.59355     0.00000    5.573389132    6.899970229    1.326581097
     1      37     0.04284     0.61828     0.00000    5.568081817    6.866730827    1.298649010
     1      37     0.04284     0.64301     0.00000    5.551820464    6.815213526    1.263393062
     1      37     0.04284     0.66774     0.00000    5.523319823    6.789306920    1.265987098
     1      37     0.04284     0.69247     0.00000    5.479688225    6.707804689    1.228116463
     1      37     0.04284     0.71720     0.00000    5.418317964    6.503892104    1.085574139
     1      37     0.04284     0.74194     0.00000    5.343523671    6.305518106    0.961994435
     1      37     0.04284     0.76667     0.00000    5.265164700    6.189953069    0.924788369
     1      37     0.04284     0.79140     0.00000    5.191701366    6.086307187    0.894605821
     1      37     0.04284     0.81613     0.00000    5.128996494    5.956382903    0.827386409
     1      37     0.04284     0.84086     0.00000    5.081618268    5.847642413    0.766024145
     1      37     0.04284     0.86559     0.00000    5.053769030    5.792278555    0.738509525
     1      37     0.04284     0.89032     0.00000    5.049501250    5.766061559    0.716560309
     1      37     0.04284     0.91505     0.00000    5.072257990    5.757493745    0.685235754
     1      37     0.04284     0.93979     0.00000    5.123760784    5.785406464    0.661645679
     1      37     0.04284     0.96452     0.00000    5.202370916    5.867450470    0.665079553
     1      37     0.04284     0.98925     0.00000    5.301404716    5.986738196    0.685333480
     1      37     0.04284     1.01398     0.00000    5.408983556    6.131008887    0.722025332
     1      37     0.04284     1.03871     0.00000    5.511565372    6.275793400    0.764228028
     1      37     0.04284     1.06344     0.00000    5.589880402    6.494531746    0.904651344
     1      37     0.04284     1.08817     0.00000    5.627952477    6.628123453    1.000170975
     1      37     0.06425     0.11129     0.00000    5.591572384    6.494372315    0.902799930
     1      37     0.06425     0.13602     0.00000    5.528976071    6.308303580    0.779327509
     1      37     0.06425     0.16075     0.00000    5.437419466    6.191142761    0.753723295
     1      37     0.06425     0.18548     0.00000    5.334023457    6.079752302    0.745728845
     1      37     0.06425     0.21022     0.00000    5.231428907    5.897682812    0.666253904
     1      37     0.06425     0.23495     0.00000    5.142188470    5.793307472    0.651119003
     1      37     0.06425     0.25968     0.00000    5.075075216    5.729467431    0.654392215
     1      37     0.06425     0.28441     0.00000    5.033982039    5.702954307    0.668972268
     1      37     0.06425     0.30914     0.00000    5.019108965    5.758089209    0.738980244
     1      37     0.06425     0.33387     0.00000    5.028526346    5.779390710    0.750864364
     1      37     0.06425     0.35860     0.00000    5.059376779    5.821227848    0.761851070
     1      37     0.06425     0.38333     0.00000    5.108469331    5.896526339    0.788057007
     1      37     0.06425     0.40806     0.00000    5.172269579    6.083274999    0.911005421
     1      37     0.06425     0.43280     0.00000    5.246434243    6.175582131    0.929147888
     1      37     0.06425     0.45753     0.00000    5.325151913    6.272780704    0.947628791
     1      37     0.06425     0.48226     0.00000    5.400859115    6.398123062    0.997263947
     1      37     0.06425     0.50699     0.00000    5.465485557    6.678762122    1.213276565
     1      37     0.06425     0.53172     0.00000    5.513524231    6.759918007    1.246393776
     1      37     0.06425     0.55645     0.00000    5.543847903    6.796172920    1.252325017
     1      37     0.06425     0.58118     0.00000    5.558105815    6.816137598    1.258031782
     1      37     0.06425     0.60591     0.00000    5.558105798    6.816151156    1.258045358
     1      37     0.06425     0.63065     0.00000    5.543847847    6.796191668    1.252343821
     1      37     0.06425     0.65538     0.00000    5.513524117    6.759936648    1.246412531
     1      37     0.06425     0.68011     0.00000    5.465485350    6.678782943    1.213297593
     1      37     0.06425     0.70484     0.00000    5.400858792    6.398166005    0.997307213
     1      37     0.06425     0.72957     0.00000    5.325151481    6.272829732    0.947678252
     1      37     0.06425     0.75430     0.00000    5.246433733    6.175630917    0.929197185
     1      37     0.06425     0.77903     0.00000    5.172269029    6.083318514    0.911049485
     1      37     0.06425     0.80376     0.00000    5.108468779    5.896552588    0.788083809
     1      37     0.06425     0.82849     0.00000    5.059376261    5.821252663    0.761876403
     1      37     0.06425     0.85323     0.00000    5.028525895    5.779415360    0.750889465
     1      37     0.06425     0.87796     0.00000    5.019108606    5.758109555    0.739000948
     1      37     0.06425     0.90269     0.00000    5.033981787    5.702955316    0.668973529
     1      37     0.06425     0.92742     0.00000    5.075075068    5.729465650    0.654390583
     1      37     0.06425     0.95215     0.00000    5.142188398    5.793305504    0.651117106
     1      37     0.06425     0.97688     0.00000    5.231428855    5.897680673    0.666251818
     1      37     0.06425     1.00161     0.00000    5.334023335    6.079750958    0.745727623
     1      37     0.06425     1.02634     0.00000    5.437419192    6.191141915    0.753722723
     1      37     0.06425     1.05108     0.00000    5.528975677    6.308302748    0.779327071
     1      37     0.08567     0.14839     0.00000    5.447359806    6.205086720    0.757726914
     1      37     0.08567     0.17312     0.00000    5.352572040    6.109020915    0.756448875
     1      37     0.08567     0.19785     0.00000    5.252677139    5.964690752    0.712013614
     1      37     0.08567     0.22258     0.00000    5.158630916    5.816059977    0.657429061
     1      37     0.08567     0.24731     0.00000    5.080109456    5.728549602    0.648440146
     1      37     0.08567     0.27204     0.00000    5.023064477    5.678330514    0.655266037
     1      37     0.08567     0.29677     0.00000    4.990010038    5.690050102    0.700040064
     1      37     0.08567     0.32151     0.00000    4.981149647    5.725767461    0.744617815
     1      37     0.08567     0.34624     0.00000    4.995380806    5.746599290    0.751218484
     1      37     0.08567     0.37097     0.00000    5.030843092    5.793975828    0.763132736
     1      37     0.08567     0.39570     0.00000    5.084987307    5.926492496    0.841505189
     1      37     0.08567     0.42043     0.00000    5.154308901    6.072318258    0.918009357
     1      37     0.08567     0.44516     0.00000    5.233921923    6.162616517    0.928694594
     1      37     0.08567     0.46989     0.00000    5.317162498    6.267653000    0.950490502
     1      37     0.08567     0.49462     0.00000    5.395641008    6.486067017    1.090426009
     1      37     0.08567     0.51935     0.00000    5.460599789    6.686390272    1.225790484
     1      37     0.08567     0.54409     0.00000    5.505787703    6.750316782    1.244529079
     1      37     0.08567     0.56882     0.00000    5.529865128    6.776694921    1.246829794
     1      37     0.08567     0.59355     0.00000    5.536734299    6.787151267    1.250416968
     1      37     0.08567     0.61828     0.00000    5.529865067    6.776712088    1.246847021
     1      37     0.08567     0.64301     0.00000    5.505787585    6.750336900    1.244549315
     1      37     0.08567     0.66774     0.00000    5.460599595    6.686412088    1.225812493
     1      37     0.08567     0.69247     0.00000    5.395640711    6.486102629    1.090461918
     1      37     0.08567     0.71720     0.00000    5.317162098    6.267703215    0.950541117
     1      37     0.08567     0.74194     0.00000    5.233921440    6.162668989    0.928747549
     1      37     0.08567     0.76667     0.00000    5.154308355    6.072368889    0.918060534
     1      37     0.08567     0.79140     0.00000    5.084986732    5.926531838    0.841545106
     1      37     0.08567     0.81613     0.00000    5.030842524    5.794004140    0.763161616
     1      37     0.08567     0.84086     0.00000    4.995380276    5.746626011    0.751245735
     1      37     0.08567     0.86559     0.00000    4.981149192    5.725792394    0.744643203
     1      37     0.08567     0.89032     0.00000    4.990009685    5.690062684    0.700052999
     1      37     0.08567     0.91505     0.00000    5.023064242    5.678330751    0.655266510
     1      37     0.08567     0.93979     0.00000    5.080109328    5.728548084    0.648438756
     1      37     0.08567     0.96452     0.00000    5.158630846    5.816058596    0.657427750
     1      37     0.08567     0.98925     0.00000    5.252677051    5.964689882    0.712012831
     1      37     0.08567     1.01398     0.00000    5.352571826    6.109020500    0.756448674
     1      37     0.10709     0.18548     0.00000    5.260610946    6.006972114    0.746361168
     1      37     0.10709     0.21022     0.00000    5.168689603    5.835427037    0.666737434
     1      37     0.10709     0.23495     0.00000    5.085161318    5.736081960    0.650920641
     1      37     0.10709     0.25968     0.00000    5.016946261    5.668212958    0.651266696
     1      37     0.10709     0.28441     0.00000    4.968728454    5.632182115    0.663453661
     1      37     0.10709     0.30914     0.00000    4.943200042    5.676526900    0.733326858
     1      37     0.10709     0.33387     0.00000    4.941490458    5.688598479    0.747108020
     1      37     0.10709     0.35860     0.00000    4.963427903    5.717230707    0.753802805
     1      37     0.10709     0.38333     0.00000    5.007564176    5.782061560    0.774497384
     1      37     0.10709     0.40806     0.00000    5.071035076    5.965651197    0.894616121
     1      37     0.10709     0.43280     0.00000    5.149343445    6.068296379    0.918952934
     1      37     0.10709     0.45753     0.00000    5.236108233    6.171454486    0.935346253
     1      37     0.10709     0.48226     0.00000    5.322903805    6.297631724    0.974727919
     1      37     0.10709     0.50699     0.00000    5.399708143    6.588788238    1.189080096
     1      37     0.10709     0.53172     0.00000    5.456776553    6.686880272    1.230103719
     1      37     0.10709     0.55645     0.00000    5.488126442    6.739897219    1.251770776
     1      37     0.10709     0.58118     0.00000    5.497974477    6.763902662    1.265928185
     1      37     0.10709     0.60591     0.00000    5.497974436    6.763914144    1.265939708
     1      37     0.10709     0.63065     0.00000    5.488126326    6.739915074    1.251788749
     1      37     0.10709     0.65538     0.00000    5.456776368    6.686901409    1.230125040
     1      37     0.10709     0.68011     0.00000    5.399707873    6.588813072    1.189105199
     1      37     0.10709     0.70484     0.00000    5.322903437    6.297678691    0.974775254
     1      37     0.10709     0.72957     0.00000    5.236107784    6.171505837    0.935398053
     1      37     0.10709     0.75430     0.00000    5.149342933    6.068348158    0.919005225
     1      37     0.10709     0.77903     0.00000    5.071034521    5.965699683    0.894665161
     1      37     0.10709     0.80376     0.00000    5.007563612    5.782092543    0.774528931
     1      37     0.10709     0.82849     0.00000    4.963427357    5.717258381    0.753831024
     1      37     0.10709     0.85323     0.00000    4.941489963    5.688623439    0.747133476
     1      37     0.10709     0.87796     0.00000    4.943199631    5.676547768    0.733348137
     1      37     0.10709     0.90269     0.00000    4.968728152    5.632183611    0.663455460
     1      37     0.10709     0.92742     0.00000    5.016946079    5.668211463    0.651265384
     1      37     0.10709     0.95215     0.00000    5.085161229    5.736080662    0.650919433
     1      37     0.10709     0.97688     0.00000    5.168689550    5.835426027    0.666736476
     1      37     0.12851     0.22258     0.00000    5.087310742    5.742660524    0.655349782
     1      37     0.12851     0.24731     0.00000    5.014483684    5.670349757    0.655866073
     1      37     0.12851     0.27204     0.00000    4.956021817    5.620995051    0.664973235
     1      37     0.12851     0.29677     0.00000    4.916931479    5.601003398    0.684071919
     1      37     0.12851     0.32151     0.00000    4.900872346    5.617015153    0.716142807
     1      37     0.12851     0.34624     0.00000    4.909762991    5.657786811    0.748023820
     1      37     0.12851     0.37097     0.00000    4.943537451    5.709732692    0.766195241
     1      37     0.12851     0.39570     0.00000    5.000047565    5.791957252    0.791909687
     1      37     0.12851     0.42043     0.00000    5.075061630    5.928563038    0.853501408
     1      37     0.12851     0.44516     0.00000    5.162248511    6.085377194    0.923128683
     1      37     0.12851     0.46989     0.00000    5.253074346    6.230467788    0.977393442
     1      37     0.12851     0.49462     0.00000    5.336832050    6.374085713    1.037253662
     1      37     0.12851     0.51935     0.00000    5.401434366    6.534330882    1.132896515
     1      37     0.12851     0.54409     0.00000    5.436099334    6.668696449    1.232597115
